iter	PRAUC	Logloss	PRAUC:use_weights=true	PRAUC:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	F1:use_weights=true	F1:use_weights=false
580	0.819107323	0.5339493247	0.819107323	0.5763604929	0.7243314008	0.7243314008	0.7294775798	0.3854114837	0.7268953821	0.5031176929
581	0.8191755876	0.5338855179	0.8191755876	0.5764787535	0.7248924631	0.7248924631	0.7295345403	0.3854798608	0.7272060936	0.5033112583
582	0.8192199457	0.5338253072	0.8192199457	0.5765410082	0.7247054423	0.7247054423	0.7296113935	0.3855721393	0.7271501431	0.5033448074
583	0.8192706125	0.5337581063	0.8192706125	0.5766036755	0.7247054423	0.7247054423	0.7296433429	0.3856105085	0.7271660099	0.5033775006
584	0.8192992059	0.533683633	0.8192992059	0.5766471883	0.7250794838	0.7250794838	0.7296173679	0.3855793138	0.7273413479	0.5034411115
585	0.8193666998	0.5336084405	0.8193666998	0.5767389123	0.7247054423	0.7247054423	0.7294197562	0.3853420843	0.7270549573	0.5031487373
586	0.819414525	0.5335204042	0.819414525	0.5768034957	0.7248924631	0.7248924631	0.7295345403	0.3854798608	0.7272060936	0.5033112583
587	0.8194539501	0.5334651964	0.8194539501	0.576867866	0.7247054423	0.7247054423	0.7294516887	0.3853804078	0.7270708198	0.503181405
588	0.8195149402	0.5334030391	0.8195149402	0.5769751908	0.7248924631	0.7248924631	0.7294068307	0.3853265732	0.7271426402	0.503180579
589	0.8195692964	0.5333289857	0.8195692964	0.5770571063	0.7247054423	0.7247054423	0.7294516887	0.3853804078	0.7270708198	0.503181405
590	0.8196208381	0.5332829565	0.8196208381	0.577140351	0.7248924631	0.7248924631	0.7295984118	0.3855565503	0.7272378245	0.5033766234
591	0.819714115	0.5331966189	0.819714115	0.5772932802	0.7247054423	0.7247054423	0.7296113935	0.3855721393	0.7271501431	0.5033448074
592	0.8197795495	0.5331407278	0.8197795495	0.5773961812	0.7252665046	0.7252665046	0.7298918079	0.3859090457	0.7275718053	0.5037672123
593	0.8198492138	0.5330718217	0.8198492138	0.5775061488	0.7252665046	0.7252665046	0.7300515818	0.3861011549	0.7276511765	0.5039308687
594	0.8199037103	0.5329931577	0.8199037103	0.5775842079	0.7258275669	0.7258275669	0.7302359046	0.3863229146	0.7280250625	0.5042551809
595	0.819924176	0.532951602	0.819924176	0.5776115004	0.7262016084	0.7262016084	0.7303373823	0.3864450637	0.7282636237	0.5044494966
596	0.8199562327	0.5328807968	0.8199562327	0.577645188	0.7263886291	0.7263886291	0.7304839305	0.3866215409	0.7284305238	0.5046449685
597	0.8200144602	0.5328076422	0.8200144602	0.5777303232	0.7258275669	0.7258275669	0.7302678592	0.3863613738	0.7280409428	0.5042879418
598	0.8200524901	0.5327514385	0.8200524901	0.5777786597	0.7260145876	0.7260145876	0.730446435	0.3865763792	0.7282237685	0.5045162129
599	0.8201021897	0.5326776367	0.8201021897	0.5778549862	0.7258275669	0.7258275669	0.7304916197	0.3866308029	0.7281521247	0.5045173871
600	0.8201424298	0.5326289098	0.8201424298	0.5779244164	0.7258275669	0.7258275669	0.7305235967	0.3866693235	0.7281680106	0.504550182
601	0.8202319185	0.5325470201	0.8202319185	0.5780781724	0.7256405461	0.7256405461	0.7306328093	0.3868009172	0.7281281207	0.5046169853
602	0.8202903078	0.5324856719	0.8202903078	0.5781815678	0.7260145876	0.7260145876	0.7308301971	0.3870388833	0.7284144333	0.5049099304
603	0.8203350329	0.5324178593	0.8203350329	0.578234725	0.7256405461	0.7256405461	0.7306968072	0.3868780536	0.7281598992	0.5046826223
604	0.8203906525	0.5323740305	0.8203906525	0.5783359651	0.7258275669	0.7258275669	0.7307155173	0.3869006081	0.7282633405	0.5047470412
605	0.8204428453	0.532320766	0.8204428453	0.5784161324	0.7256405461	0.7256405461	0.7309208884	0.3871482738	0.7282711461	0.5049124862
606	0.8204973999	0.5322708269	0.8204973999	0.5785064507	0.7256405461	0.7256405461	0.7307928252	0.3869938161	0.7282075723	0.5047811097
607	0.8205582821	0.5322151109	0.8205582821	0.5786098955	0.7256405461	0.7256405461	0.7306648068	0.3868394816	0.7281440096	0.5046498017
608	0.820609265	0.5321615118	0.820609265	0.5786795734	0.7256405461	0.7256405461	0.7308568512	0.3870710295	0.7282393578	0.5048467894
609	0.8206668791	0.5321153911	0.8206668791	0.5787800901	0.7256405461	0.7256405461	0.7308888684	0.3871096478	0.7282552516	0.5048796357
610	0.8207228219	0.5320206181	0.8207228219	0.5788452172	0.7260145876	0.7260145876	0.7312784295	0.3875798722	0.7286370019	0.5053700449
611	0.8207745888	0.5319401934	0.8207745888	0.5789140156	0.7260145876	0.7260145876	0.7311823334	0.3874638187	0.7285892972	0.5052713784
612	0.8208445601	0.5318661499	0.8208445601	0.579028714	0.7260145876	0.7260145876	0.7312143626	0.3875024955	0.7286051981	0.5053042629
613	0.8209212569	0.5317886724	0.8209212569	0.5791390012	0.7258275669	0.7258275669	0.7310676339	0.3873253493	0.7284381768	0.5051083491
614	0.8209453137	0.5317325291	0.8209453137	0.5791641805	0.7256405461	0.7256405461	0.7310489965	0.3873028549	0.728334731	0.505043931
615	0.820992528	0.5316895068	0.820992528	0.5792602849	0.7260145876	0.7260145876	0.7312143626	0.3875024955	0.7286051981	0.5053042629
616	0.821060658	0.5316087825	0.821060658	0.5793434651	0.7260145876	0.7260145876	0.7314706975	0.3878121878	0.72873243	0.5055674937
617	0.8211073147	0.531559454	0.8211073147	0.5794185302	0.7260145876	0.7260145876	0.7313745509	0.3876959952	0.7286847128	0.50546875
618	0.8211512818	0.5315191812	0.8211512818	0.5794978907	0.7260145876	0.7260145876	0.7314065969	0.3877347183	0.7287006179	0.5055016603
619	0.8212200535	0.5314676588	0.8212200535	0.5796155379	0.7262016084	0.7262016084	0.7315533366	0.3879120879	0.7288676488	0.5056977274
620	0.8212741315	0.5314086064	0.8212741315	0.5796988281	0.7262016084	0.7262016084	0.7314892381	0.3878345985	0.728835833	0.5056318771
621	0.8213337783	0.5313114977	0.8213337783	0.5797786038	0.7263886291	0.7263886291	0.7317000595	0.3880895284	0.7290346703	0.5058938457
622	0.8213657743	0.5312113384	0.8213657743	0.5798229075	0.7267626707	0.7267626707	0.7316729369	0.3880567206	0.7292095378	0.5059566434
623	0.8214232058	0.5311073231	0.8214232058	0.5799179812	0.7267626707	0.7267626707	0.731769063	0.3881730097	0.7292572746	0.506055476
624	0.8214878586	0.5310419869	0.8214878586	0.5800120068	0.7265756499	0.7265756499	0.7316544487	0.3880343588	0.7291062049	0.5058923107
625	0.8215366592	0.5309833617	0.8215366592	0.5800892117	0.7263886291	0.7263886291	0.7317000595	0.3880895284	0.7290346703	0.5058938457
626	0.8215703393	0.5309397088	0.8215703393	0.5801327388	0.7265756499	0.7265756499	0.7317826488	0.3881894484	0.7291698537	0.5060240964
627	0.8216483045	0.5308757575	0.8216483045	0.5802693297	0.7265756499	0.7265756499	0.7316864945	0.3880731196	0.7291221161	0.5059252507
628	0.821708128	0.5308294123	0.821708128	0.5803639484	0.7263886291	0.7263886291	0.7317321176	0.3881283102	0.7290505824	0.5059267943
629	0.8217641951	0.5307745698	0.8217641951	0.580460466	0.7265756499	0.7265756499	0.7317505946	0.3881506644	0.7291539405	0.5059911435
630	0.8218287288	0.5307093335	0.8218287288	0.5805761184	0.7271367122	0.7271367122	0.7320943843	0.3885668599	0.7296071265	0.5064808181
631	0.8218777593	0.5306406151	0.8218777593	0.580650651	0.7271367122	0.7271367122	0.7319982223	0.3884503946	0.7295593685	0.5063818703
632	0.8219222256	0.5306066921	0.8219222256	0.5807357071	0.7273237329	0.7273237329	0.7321768762	0.3886667999	0.7297422357	0.5066110858
633	0.8219676902	0.5305182866	0.8219676902	0.5808095117	0.7275107537	0.7275107537	0.7321631882	0.3886502148	0.7298295566	0.5066423548
634	0.8220291612	0.5304604073	0.8220291612	0.5808998949	0.7273237329	0.7273237329	0.7320807172	0.3885503047	0.7296944723	0.5065121125
635	0.8220726284	0.5304128263	0.8220726284	0.5809718908	0.7276977745	0.7276977745	0.7320534055	0.3885172242	0.7298690918	0.5065746648
636	0.8221048394	0.5303546438	0.8221048394	0.5810258281	0.7275107537	0.7275107537	0.7321631882	0.3886502148	0.7298295566	0.5066423548
637	0.8221563239	0.5302857104	0.8221563239	0.5811130489	0.7276977745	0.7276977745	0.7322135901	0.3887112887	0.7299486981	0.5067395976
638	0.822186062	0.5301979122	0.822186062	0.581137082	0.7275107537	0.7275107537	0.7324196602	0.3889611039	0.729956954	0.5069064373
639	0.8222209648	0.5301669418	0.8222209648	0.5811954807	0.7273237329	0.7273237329	0.7323051274	0.3888222356	0.72980593	0.5067431103
640	0.8222660008	0.5300935626	0.8222660008	0.5812744512	0.7269496914	0.7269496914	0.7322042747	0.3887	0.7295675219	0.5065485111
641	0.8223136897	0.5300420935	0.8223136897	0.5813541684	0.7273237329	0.7273237329	0.7324013454	0.3889388939	0.729853708	0.5068421739
642	0.8223634865	0.5299810732	0.8223634865	0.5814603999	0.7271367122	0.7271367122	0.7321905716	0.388683395	0.7296548908	0.5065798046
643	0.8224188672	0.5299308048	0.8224188672	0.5815531351	0.7273237329	0.7273237329	0.7322409962	0.3887445022	0.7297740814	0.5066770894
644	0.8224445802	0.5298619872	0.8224445802	0.581586923	0.7275107537	0.7275107537	0.7323875913	0.3889222156	0.7299410269	0.5068734119
645	0.822498882	0.529805159	0.822498882	0.581681397	0.7273237329	0.7273237329	0.7324655047	0.389016705	0.7298855635	0.5069082377
646	0.822537768	0.5297700303	0.822537768	0.5817448941	0.7271367122	0.7271367122	0.7323830221	0.388916675	0.7297504381	0.5067778936
647	0.8225747008	0.5297301526	0.8225747008	0.5818078153	0.7273237329	0.7273237329	0.7323692699	0.3889	0.7298377813	0.5068091484
648	0.8226193101	0.5296662009	0.8226193101	0.581878706	0.7273237329	0.7273237329	0.7323371973	0.3888611139	0.7298218553	0.5067761272
649	0.8226551183	0.5295932323	0.8226551183	0.5819170052	0.7269496914	0.7269496914	0.7323967819	0.38893336	0.7296630709	0.5067466267
650	0.8227080315	0.5295213592	0.8227080315	0.5819928792	0.7267626707	0.7267626707	0.7321538198	0.3886388639	0.7294482842	0.5064511925
651	0.822742706	0.5294771233	0.822742706	0.5820466731	0.7267626707	0.7267626707	0.7321859011	0.3886777355	0.7294642062	0.5064841968
652	0.8227703958	0.5294176041	0.8227703958	0.5820949439	0.7267626707	0.7267626707	0.7321217413	0.3886	0.729432363	0.5064181925
653	0.8228091424	0.5293781969	0.8228091424	0.5821544522	0.7265756499	0.7265756499	0.7321996098	0.3886943472	0.729376789	0.5064528745
654	0.822860027	0.529337303	0.822860027	0.5822422283	0.7267626707	0.7267626707	0.7321859011	0.3886777355	0.7294642062	0.5064841968
655	0.8229030261	0.5292735771	0.8229030261	0.5823124654	0.7267626707	0.7267626707	0.7322179853	0.388716615	0.7294801289	0.5065172054
656	0.8229456453	0.5292301703	0.8229456453	0.5823699305	0.7269496914	0.7269496914	0.7324609734	0.389011209	0.7296949261	0.5068126997
657	0.8229883477	0.5291703843	0.8229883477	0.5824401616	0.7269496914	0.7269496914	0.7325251762	0.3890890891	0.7297267841	0.5068787899
658	0.8230304492	0.5291229244	0.8230304492	0.5824929441	0.7269496914	0.7269496914	0.7325572818	0.3891280408	0.7297427141	0.5069118414
659	0.8230724763	0.5290708735	0.8230724763	0.5825569131	0.7273237329	0.7273237329	0.7327222545	0.3893282611	0.7300130132	0.5071726656
660	0.8231140391	0.529017323	0.8231140391	0.5826432298	0.7273237329	0.7273237329	0.7327222545	0.3893282611	0.7300130132	0.5071726656
661	0.8231476525	0.528973514	0.8231476525	0.5827023318	0.7275107537	0.7275107537	0.73296526	0.3896233974	0.7302278212	0.5074685278
662	0.8232025219	0.52891159	0.8232025219	0.5827804606	0.7276977745	0.7276977745	0.7329192361	0.389567481	0.7302991724	0.5074665797
663	0.8232518643	0.5288603579	0.8232518643	0.5828515688	0.7275107537	0.7275107537	0.7330295016	0.3897014626	0.7302597012	0.5075347381
664	0.8232906153	0.5288224456	0.8232906153	0.582916018	0.7276977745	0.7276977745	0.733015566	0.3896845268	0.7303469904	0.5075658753
665	0.8233397817	0.5287629312	0.8233397817	0.5830056285	0.728071816	0.728071816	0.7332766887	0.3900020036	0.7306649832	0.507926153
666	0.8233756909	0.5287139449	0.8233756909	0.5830672173	0.7282588367	0.7282588367	0.7333590367	0.3901021839	0.7308000383	0.5080566247
667	0.8234149244	0.5286716938	0.8234149244	0.5831280828	0.7282588367	0.7282588367	0.7333269186	0.3900631073	0.7307840908	0.5080234834
668	0.8234784633	0.5286072013	0.8234784633	0.5832304265	0.7282588367	0.7282588367	0.7334232814	0.3901803607	0.7308319355	0.5081229203
669	0.8235232301	0.5285574373	0.8235232301	0.5832988162	0.7278847952	0.7278847952	0.7333549599	0.3900972236	0.7306096388	0.5079613678
670	0.8235559008	0.528514123	0.8235559008	0.5833641187	0.728071816	0.728071816	0.7332766887	0.3900020036	0.7306649832	0.507926153
671	0.8236004081	0.5284744579	0.8236004081	0.5834421795	0.7282588367	0.7282588367	0.7333911576	0.3901412684	0.7308159866	0.5080897704
672	0.8236454962	0.5284222717	0.8236454962	0.5835189429	0.728819899	0.728819899	0.7336059381	0.3904027249	0.731205087	0.5084480397
673	0.8237024362	0.5283602788	0.8237024362	0.5836099712	0.728819899	0.728819899	0.7336059381	0.3904027249	0.731205087	0.5084480397
674	0.8237435363	0.5282911353	0.8237435363	0.5836586644	0.728819899	0.728819899	0.7337022999	0.3905200922	0.7312529499	0.5085475662
675	0.8237902357	0.5282387729	0.8237902357	0.5837339339	0.728819899	0.728819899	0.7336380559	0.3904418395	0.7312210406	0.5084812109
676	0.8238148719	0.5281896053	0.8238148719	0.5837693029	0.7286328782	0.7286328782	0.7334915454	0.3902634479	0.7310541391	0.5082844097
677	0.8238672236	0.5281017631	0.8238672236	0.5838514202	0.7284458575	0.7284458575	0.7336019885	0.3903979152	0.731014831	0.5083529105
678	0.8239017849	0.5280595313	0.8239017849	0.5839062613	0.7286328782	0.7286328782	0.7336521536	0.3904590098	0.7311339016	0.5084502447
679	0.8239653991	0.5279939513	0.8239653991	0.5840154401	0.728819899	0.728819899	0.7337986871	0.3906375301	0.7313008191	0.5086471318
680	0.8240099117	0.5279497483	0.8240099117	0.5840974209	0.7290069198	0.7290069198	0.7339452038	0.3908161219	0.7314677271	0.5088440702
681	0.8240423656	0.527897953	0.8240423656	0.5841470332	0.7290069198	0.7290069198	0.7339773431	0.3908553093	0.731483688	0.5088772846
682	0.8240970797	0.5278289688	0.8240970797	0.58423961	0.7293809613	0.7293809613	0.7341096217	0.3910166433	0.7317376521	0.5091051498
683	0.8241361967	0.5277852973	0.8241361967	0.5843073214	0.7299420236	0.7299420236	0.7342275624	0.3911605532	0.7320785212	0.5093637847
684	0.8242036825	0.5277107199	0.8242036825	0.5844026225	0.7301290443	0.7301290443	0.7342454336	0.3911823647	0.7321814533	0.5094278071
685	0.82423799	0.5276570171	0.82423799	0.5844537371	0.7303160651	0.7303160651	0.734423872	0.3914002205	0.7323642085	0.5096580527
686	0.8242763682	0.5276186787	0.8242763682	0.5845190668	0.7303160651	0.7303160651	0.734423872	0.3914002205	0.7323642085	0.5096580527
687	0.8243056214	0.5275901076	0.8243056214	0.5845673414	0.7303160651	0.7303160651	0.7344559955	0.3914394547	0.7323801799	0.5096913137
688	0.8243829419	0.5275256045	0.8243829419	0.5847069583	0.7303160651	0.7303160651	0.734520251	0.3915179467	0.7324121249	0.5097578487
689	0.8244503661	0.5274640568	0.8244503661	0.5848224135	0.7305030858	0.7305030858	0.7345701776	0.3915789474	0.7325309866	0.5098551103
690	0.8244903922	0.5274137075	0.8244903922	0.5848949781	0.7301290443	0.7301290443	0.73453458	0.3915354528	0.7323251865	0.5097271184
691	0.8245209681	0.5273468278	0.8245209681	0.5849419618	0.7299420236	0.7299420236	0.7345167688	0.3915136924	0.7322222508	0.5096630974
692	0.8245626505	0.5272852796	0.8245626505	0.5850029076	0.7299420236	0.7299420236	0.7345810678	0.3915922544	0.7322541983	0.5097296591
693	0.8246388132	0.5271922169	0.8246388132	0.5851194472	0.7303160651	0.7303160651	0.734841697	0.3919108792	0.7325718916	0.5100907844
694	0.8246999756	0.5271339372	0.8246999756	0.5852243231	0.7301290443	0.7301290443	0.7347917902	0.3918498444	0.7324529967	0.5099934683
695	0.8247251913	0.5270915689	0.8247251913	0.5852646288	0.7303160651	0.7303160651	0.73490602	0.3919895603	0.7326038533	0.5101574237
696	0.8248040319	0.5269991402	0.8248040319	0.5853829618	0.7306901066	0.7306901066	0.7349736066	0.3920722529	0.7328255972	0.5103187043
697	0.8248647281	0.5269446893	0.8248647281	0.5854759105	0.7303160651	0.7303160651	0.734841697	0.3919108792	0.7325718916	0.5100907844
698	0.8248643864	0.5268907466	0.8248643864	0.5854523343	0.7303160651	0.7303160651	0.7348738571	0.3919502158	0.7325878721	0.5101241019
699	0.8249398015	0.5268114296	0.8249398015	0.5855676242	0.7299420236	0.7299420236	0.7348705528	0.3919461739	0.7323979969	0.5100294022
700	0.8249713682	0.5267524135	0.8249713682	0.585622948	0.7297550028	0.7297550028	0.7348206239	0.391885106	0.7322790529	0.5099320439
701	0.8250020534	0.526720066	0.8250020534	0.5856834229	0.7297550028	0.7297550028	0.7348528068	0.3919244677	0.732295033	0.5099653663
702	0.8250565596	0.5266748666	0.8250565596	0.5857887737	0.7299420236	0.7299420236	0.7348705528	0.3919461739	0.7323979969	0.5100294022
703	0.8250797816	0.5266161324	0.8250797816	0.5858199724	0.7301290443	0.7301290443	0.7348882905	0.3919678715	0.732500937	0.5100934213
704	0.8251398388	0.526557282	0.8251398388	0.5859249815	0.7299420236	0.7299420236	0.7349027319	0.3919855378	0.732413978	0.5100627287
705	0.8252051616	0.5264911446	0.8252051616	0.586023	0.7301290443	0.7301290443	0.7352101412	0.392361809	0.7326607834	0.5104268811
706	0.8252336356	0.5264192987	0.8252336356	0.586078947	0.7299420236	0.7299420236	0.735160266	0.3923007337	0.7325418519	0.5103294979
707	0.8252657231	0.5263646606	0.8252657231	0.5861255315	0.729567982	0.729567982	0.7350282498	0.3921391234	0.7322879375	0.5101013403
708	0.8252942415	0.5263153035	0.8252942415	0.5861764352	0.7293809613	0.7293809613	0.7349461038	0.3920386007	0.7321529575	0.5099705786
709	0.8253548038	0.5262629019	0.8253548038	0.5862733343	0.729567982	0.729567982	0.7349316385	0.3920209024	0.7322399882	0.5100013074
710	0.825406858	0.5261898604	0.825406858	0.586344306	0.7299420236	0.7299420236	0.7351924705	0.3923401689	0.7325578393	0.5103628637
711	0.8254593567	0.52614283	0.8254593567	0.5864334987	0.7297550028	0.7297550028	0.7351747915	0.39231852	0.7324548714	0.5102988295
712	0.8255002509	0.5260869769	0.8255002509	0.5864904911	0.7293809613	0.7293809613	0.7349138962	0.3919991959	0.7321369755	0.5099372385
713	0.8255478049	0.5260361789	0.8255478049	0.5865564788	0.729567982	0.729567982	0.7351571043	0.3922968624	0.7323518797	0.5102347786
714	0.8255769853	0.5260049891	0.8255769853	0.5865997714	0.729567982	0.729567982	0.7351248865	0.3922574158	0.7323358931	0.5102014125
715	0.8256354457	0.5259413082	0.8256354457	0.5866967771	0.7297550028	0.7297550028	0.7353358897	0.3925158435	0.7325348168	0.5104657248
716	0.82568948	0.5258876033	0.82568948	0.5867800997	0.7299420236	0.7299420236	0.7355146704	0.3927349567	0.7327177515	0.5106967615
717	0.8257362647	0.5258459573	0.8257362647	0.5868622545	0.7297550028	0.7297550028	0.7354970585	0.3927133655	0.7326147796	0.5106327292
718	0.8258050643	0.5257860154	0.8258050643	0.5869836705	0.7301290443	0.7301290443	0.735822435	0.3931124761	0.7329646838	0.5110616573
719	0.8258528871	0.5257398261	0.8258528871	0.5870780145	0.7297550028	0.7297550028	0.7357550756	0.3930298147	0.7327427565	0.5109001637
720	0.8259004301	0.5256856282	0.8259004301	0.5871636756	0.7299420236	0.7299420236	0.7356436294	0.3928930944	0.7327817359	0.510830443
721	0.8259435777	0.5256376758	0.8259435777	0.5872303677	0.7297550028	0.7297550028	0.7356905543	0.3929506546	0.7327107581	0.5108332788
722	0.826006299	0.5255691719	0.826006299	0.587320849	0.7301290443	0.7301290443	0.7359192062	0.3932312651	0.7330126911	0.5111620295
723	0.8260582847	0.5255150715	0.8260582847	0.5873936715	0.7305030858	0.7305030858	0.7362123012	0.3935912938	0.7333465819	0.5115578548
724	0.8261178949	0.5254449788	0.8261178949	0.5874935745	0.7305030858	0.7305030858	0.7361155025	0.3934723481	0.7332985554	0.5114573786
725	0.8261640277	0.5253896465	0.8261640277	0.587571981	0.7306901066	0.7306901066	0.7362620111	0.3936523929	0.733465477	0.5116553169
726	0.8262407509	0.5252920863	0.8262407509	0.5876855105	0.7305030858	0.7305030858	0.7362445731	0.3936309584	0.7333625921	0.5115913556
727	0.8262660187	0.5252589929	0.8262660187	0.5877358591	0.7303160651	0.7303160651	0.7360980294	0.3934508816	0.7331956483	0.5113933997
728	0.8263252521	0.525188415	0.8263252521	0.5878276608	0.7308771274	0.7308771274	0.7364407757	0.3938722032	0.7336484037	0.5118868295
729	0.8264013053	0.5251115527	0.8264013053	0.5879715326	0.7310641481	0.7310641481	0.7365549784	0.3940127003	0.7337992918	0.5120513492
730	0.8264354447	0.5250542615	0.8264354447	0.5880169949	0.7312511689	0.7312511689	0.736507806	0.3939546599	0.7338700744	0.5120481928
731	0.8264656905	0.5250038204	0.8264656905	0.5880586895	0.7308771274	0.7308771274	0.736602181	0.3940707875	0.7337284867	0.5120545073
732	0.8265195613	0.5249313332	0.8265195613	0.588141669	0.7312511689	0.7312511689	0.7366368821	0.3941134966	0.7339341453	0.5121823422
733	0.8265953055	0.5248566414	0.8265953055	0.5882616412	0.7310641481	0.7310641481	0.7365872556	0.3940524194	0.7338153095	0.512084889
734	0.8266461571	0.5247990026	0.8266461571	0.588348024	0.7312511689	0.7312511689	0.7365723384	0.3940340623	0.7339021085	0.5121152587
735	0.8266654341	0.5247567694	0.8266654341	0.5883753473	0.7310641481	0.7310641481	0.7365227041	0.3939729893	0.7337832748	0.5120178139
736	0.8267209779	0.524702279	0.8267209779	0.5884711271	0.7310641481	0.7310641481	0.7365227041	0.3939729893	0.7337832748	0.5120178139
737	0.8267597205	0.5246603098	0.8267597205	0.5885363795	0.7310641481	0.7310641481	0.7365872556	0.3940524194	0.7338153095	0.512084889
738	0.8267859765	0.5246287938	0.8267859765	0.58858341	0.7314381896	0.7314381896	0.736621954	0.3940951229	0.7340209198	0.5122126907
739	0.8268424227	0.5245604791	0.8268424227	0.5886681818	0.7314381896	0.7314381896	0.736621954	0.3940951229	0.7340209198	0.5122126907
740	0.8268760617	0.5245081009	0.8268760617	0.5887127983	0.7316252104	0.7316252104	0.7366392911	0.3941164618	0.7341236893	0.5122765665
741	0.8269299843	0.524460474	0.8269299843	0.5887914107	0.7312511689	0.7312511689	0.7366368821	0.3941134966	0.7339341453	0.5121823422
742	0.8269691294	0.5243952592	0.8269691294	0.5888427232	0.7314381896	0.7314381896	0.7368801653	0.3944130698	0.7341490928	0.5124811636
743	0.8270167701	0.5243363318	0.8270167701	0.5889080393	0.7316252104	0.7316252104	0.7369943042	0.3945537065	0.7342999429	0.5126457869
744	0.8270705465	0.524279839	0.8270705465	0.5890151907	0.7316252104	0.7316252104	0.7369943042	0.3945537065	0.7342999429	0.5126457869
745	0.8271021607	0.5242414357	0.8271021607	0.5890627688	0.7312511689	0.7312511689	0.736830581	0.3943519919	0.7340302727	0.5123836981
746	0.8271495908	0.524187782	0.8271495908	0.5891266508	0.7318122312	0.7318122312	0.7369792779	0.3945351885	0.734386666	0.5126760563
747	0.8272212615	0.5241175274	0.8272212615	0.5892373139	0.7314381896	0.7314381896	0.736847879	0.3943732984	0.7341330687	0.5124475891
748	0.827234689	0.5240814419	0.827234689	0.5892580372	0.7312511689	0.7312511689	0.7369274686	0.3944713479	0.7340783458	0.5124844354
749	0.8272862941	0.5240248797	0.8272862941	0.5893432735	0.7319992519	0.7319992519	0.7372225131	0.3948350651	0.7346015978	0.5129750983
750	0.8273291486	0.5239707126	0.8273291486	0.5893960472	0.7319992519	0.7319992519	0.7372548075	0.3948748991	0.7346176301	0.5130087162
751	0.8273868799	0.5239264604	0.8273868799	0.5894985636	0.7319992519	0.7319992519	0.7372548075	0.3948748991	0.7346176301	0.5130087162
752	0.8274543518	0.52385181	0.8274543518	0.5896111542	0.7321862727	0.7321862727	0.7373042898	0.3949359427	0.7347363686	0.5131061599
753	0.8274969131	0.523800332	0.8274969131	0.5896730136	0.7321862727	0.7321862727	0.7374011781	0.3950554995	0.7347844727	0.5132070525
754	0.8275403375	0.5237683714	0.8275403375	0.5897536661	0.7323732934	0.7323732934	0.7374829279	0.3951564077	0.7349192294	0.5133381399
755	0.827596397	0.5237148028	0.827596397	0.589845897	0.7323732934	0.7323732934	0.7374829279	0.3951564077	0.7349192294	0.5133381399
756	0.8276134764	0.5236887228	0.8276134764	0.5898833759	0.7321862727	0.7321862727	0.7374657845	0.3951352442	0.7348165457	0.5132743363
757	0.8276357567	0.5236347011	0.8276357567	0.5899212183	0.7318122312	0.7318122312	0.737334528	0.3949732512	0.7345630009	0.5130457585
758	0.8276924896	0.5235738026	0.8276924896	0.5900181209	0.7325603142	0.7325603142	0.7376292561	0.3953371013	0.7350860467	0.5135365454
759	0.8277449749	0.5235168577	0.8277449749	0.5900950211	0.732747335	0.732747335	0.7377432606	0.3954779449	0.7352368111	0.5137013242
760	0.827768155	0.5234716596	0.827768155	0.5901267787	0.7325603142	0.7325603142	0.7374677722	0.395137698	0.7350058518	0.5133682831
761	0.8278119499	0.5234190469	0.8278119499	0.5901818794	0.732747335	0.732747335	0.7378401901	0.3955977383	0.7352849439	0.5138023736
762	0.8278573559	0.5233785681	0.8278573559	0.5902620767	0.732747335	0.732747335	0.7377755676	0.395517868	0.7352528546	0.513735003
763	0.8278933435	0.5233418283	0.8278933435	0.5903190622	0.7329343557	0.7329343557	0.7378249362	0.3955788836	0.7353715149	0.5138324374
764	0.8279199851	0.5232984415	0.8279199851	0.590364351	0.732747335	0.732747335	0.7376786551	0.3953981229	0.735204726	0.5136339801
765	0.8279511231	0.5232660322	0.8279511231	0.5904121249	0.732747335	0.732747335	0.7377432606	0.3954779449	0.7352368111	0.5137013242
766	0.8279925909	0.5232087797	0.8279925909	0.5904863042	0.7333083972	0.7333083972	0.7379559158	0.3957408155	0.7356248161	0.5140609636
767	0.8280426716	0.5231643342	0.8280426716	0.590569057	0.7329343557	0.7329343557	0.7379541768	0.3957386651	0.7354357005	0.5139672131
768	0.8280730709	0.5231239556	0.8280730709	0.5906204667	0.7329343557	0.7329343557	0.7381157913	0.3959385734	0.7355159483	0.5141357822
769	0.8281119811	0.5230662612	0.8281119811	0.5906711459	0.732747335	0.732747335	0.7380341255	0.3958375429	0.7353812284	0.5140045917
770	0.8281439416	0.5230217191	0.8281439416	0.5907278923	0.732747335	0.732747335	0.7380017958	0.3957975553	0.7353651792	0.5139708776
771	0.8281783284	0.5229627184	0.8281783284	0.5907774267	0.732747335	0.732747335	0.7381311314	0.3959575543	0.7354293801	0.5141057604
772	0.8282279578	0.5229193729	0.8282279578	0.5908546587	0.732747335	0.732747335	0.7381958162	0.3960376023	0.7354614848	0.5141732283
773	0.8282838714	0.5228687125	0.8282838714	0.5909451049	0.7329343557	0.7329343557	0.7383745217	0.3962588473	0.7356443812	0.5144057229
774	0.8283177314	0.5228251406	0.8283177314	0.5909878267	0.7331213765	0.7331213765	0.7385208638	0.3964401294	0.7358112147	0.514604529
